Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
323000,1.3643501,0.0002032502,41.460194,714.460245569547,714.4602480889686,1169.0
324000,1.3646277,0.00020295019,39.117428,353.31079268455505,353.3107930211816,800.0
325000,1.3650652,0.0002026502,38.772636,390.3819276869297,390.3819273631558,818.0
326000,1.3650976,0.0002023502,40.276028,466.164116710502,466.16411831627767,859.6666666666666
327000,1.3651619,0.00020205021,37.666126,381.36200431064105,381.36200398869124,851.4285714285714
328000,1.364617,0.0002017502,41.264736,371.4330914500635,371.43308993170893,887.8
329000,1.3641471,0.0002014502,41.873814,694.2130651473999,694.2130621578486,1204.0
330000,1.3639251,0.0002011502,40.868458,523.859528875351,523.8595308831427,1060.0
331000,1.3639516,0.0002008502,42.0373,740.6585685491561,740.6585631977999,1309.8
332000,1.3645456,0.0002005502,42.098415,599.5272703394294,599.5272669701726,1100.0
333000,1.3643653,0.00020025022,41.164993,503.4572328414236,503.45722960487626,1039.857142857143
334000,1.3640883,0.0001999502,42.770046,705.3540700276693,705.3540706233276,1167.0
335000,1.3635918,0.0001996502,42.478317,776.5430339097977,776.5430357692763,1279.2
336000,1.3633462,0.00019935021,39.608772,546.605327217241,546.6053277615166,1026.142857142857
337000,1.362548,0.0001990502,42.15128,497.89461285727367,497.89461148929774,983.8571428571429
338000,1.3626448,0.0001987502,44.465595,479.5281162559986,479.52811438200297,877.5
339000,1.3630034,0.0001984502,41.088013,612.5372797080448,612.5372781275572,1084.142857142857
340000,1.3633028,0.00019815018,44.329056,791.287612721324,791.287610970523,1273.75
341000,1.3635517,0.0001978502,42.642292,654.9006255524499,654.9006310283925,1053.7142857142858
342000,1.3635596,0.00019755021,47.19932,546.6051701307297,546.6051711109467,955.0
343000,1.363525,0.0001972502,39.167824,595.7099278105629,595.7099266927705,1054.2222222222222
344000,1.3632088,0.00019695019,43.196655,649.693583406508,649.693581646028,1097.8
345000,1.3629967,0.0001966502,38.91136,399.80846323285783,399.80846555695047,884.7142857142857
346000,1.3626662,0.00019635021,44.000916,682.2812291622162,682.2812254686608,1062.8
347000,1.3625405,0.0001960502,44.11766,685.6088953713576,685.6088907972713,1117.8333333333333
348000,1.3624822,0.00019575021,41.635006,564.2319929599762,564.2319925959843,1021.6666666666666
349000,1.3616532,0.00019545021,46.148945,670.4703538112342,670.4703539967779,1058.6
350000,1.3616161,0.00019515019,42.782726,586.796746234099,586.7967464947578,992.8333333333334
351000,1.3616022,0.0001948502,43.162025,583.3371221338,583.337121567772,975.0
352000,1.3611465,0.00019455022,45.647278,694.1980500817299,694.1980560592201,1016.0
353000,1.3607522,0.0001942502,43.459854,666.6917650869915,666.6917672961883,1026.857142857143
354000,1.3602223,0.00019395021,46.742443,634.2470190525055,634.2470218780605,978.1666666666666
355000,1.360092,0.00019365022,47.328518,558.2405874331793,558.240586647531,925.3333333333334
356000,1.3600045,0.0001933502,48.151367,719.0630954504013,719.0630907922168,1071.75
357000,1.3599299,0.0001930502,45.625137,557.9452251940966,557.9452291204652,872.375
358000,1.3598158,0.0001927502,42.588154,495.5885709822178,495.5885737950448,847.375
359000,1.3597255,0.0001924502,45.629658,530.4348920981089,530.4348909164934,873.8333333333334
360000,1.3596834,0.00019215021,45.198006,526.7866897583008,526.7866894156614,919.25
361000,1.3587333,0.00019185021,45.57136,485.63136125653983,485.631364153108,818.8
362000,1.3584651,0.00019155019,47.647778,585.9671689069697,585.967171234511,929.1428571428571
363000,1.3577939,0.0001912502,48.8033,737.9777815540632,737.9777774092508,1059.5
364000,1.357864,0.0001909502,45.756012,377.84663377489363,377.8466378411114,722.5714285714286
365000,1.3579242,0.0001906502,46.214783,529.4821302890778,529.4821327750105,854.25
366000,1.3581668,0.0001903502,48.612797,712.7490852900913,712.7490847242132,1009.1428571428571
367000,1.3581372,0.00019005021,46.032635,390.74173897504807,390.74174321375386,744.8571428571429
368000,1.3575764,0.00018975021,46.082077,588.5148480108807,588.5148467666711,913.0
369000,1.357269,0.0001894502,44.401764,405.7913640396936,405.7913625520055,771.8571428571429
370000,1.3568232,0.00018915022,46.353283,418.2544391836439,418.2544334797255,809.1428571428571
371000,1.3566306,0.00018885022,47.730457,590.7718163869189,590.7718128487965,890.1666666666666
372000,1.3565422,0.0001885502,47.77032,588.8276818990707,588.8276863177944,912.25
373000,1.3560796,0.0001882502,51.1851,631.734293270111,631.7342924281023,960.6
374000,1.3558738,0.0001879502,44.332832,392.93713324610144,392.93713207760663,724.0
375000,1.3553118,0.0001876502,48.29525,512.4595667918524,512.4595715560718,874.1666666666666
376000,1.3556318,0.00018735022,46.63222,608.0482746124268,608.0482745137066,967.2
377000,1.355919,0.0001870502,45.628487,570.376357793808,570.3763583667104,901.5
378000,1.3554841,0.0001867502,48.557293,616.0208628001623,616.0208621295649,889.6
379000,1.3553145,0.00018645021,47.51336,577.4303742051125,577.4303734177956,959.75
380000,1.3547242,0.00018615021,45.96803,512.0038521289825,512.0038546183301,869.5
381000,1.3545765,0.00018585021,49.49332,710.7901482979456,710.7901466793459,1034.5
382000,1.354365,0.00018555022,48.054337,577.3885511330196,577.3885491013061,882.8571428571429
383000,1.3539397,0.0001852502,49.669575,732.7237320592006,732.7237271166723,1033.6666666666667
384000,1.3537376,0.0001849502,50.5815,540.0024118423462,540.0024134444704,840.0
385000,1.3531536,0.00018465021,51.95628,786.6623829305172,786.6623883090797,1096.25
386000,1.3531065,0.00018435021,46.933228,596.8812842667103,596.8812814343255,965.375
387000,1.3530215,0.00018405021,51.203564,550.0005750656128,550.0005758226229,877.6666666666666
388000,1.353325,0.00018375019,49.19579,722.6829309804099,722.6829353216536,1043.142857142857
389000,1.3535856,0.0001834502,49.204082,549.2743483957214,549.274348663163,932.7777777777778
390000,1.3530811,0.0001831502,48.991474,505.13618886470795,505.1361893711922,844.6666666666666
391000,1.3529236,0.00018285021,49.834446,507.551518210343,507.55151850597656,876.7142857142857
392000,1.3524355,0.00018255021,48.404144,437.7241267306464,437.72412676590363,792.2857142857143
393000,1.3523247,0.0001822502,49.861145,658.5948719978333,658.594875509385,955.2857142857143
394000,1.352144,0.0001819502,48.78397,578.5127541422844,578.5127526236465,955.8333333333334
395000,1.3517362,0.0001816502,47.989277,518.3759265229372,518.3759285947361,864.0
396000,1.3515344,0.0001813502,47.006462,611.0460290908813,611.046029384442,874.1666666666666
397000,1.3512518,0.00018105021,52.608013,706.65656320254,706.656559603638,1020.6666666666666
398000,1.3510684,0.00018075023,53.660294,636.1632177148547,636.1632156599911,923.2857142857143
399000,1.3505719,0.0001804502,49.644653,416.8585515260696,416.8585509719327,708.6
400000,1.3503184,0.00018015021,48.138653,471.8388977050781,471.838895551087,812.8571428571429
401000,1.3500965,0.0001798502,48.0647,643.4214646713808,643.421467247246,934.0
402000,1.3500928,0.0001795502,52.10112,649.7725644452231,649.7725667625865,978.5714285714286
403000,1.3501335,0.00017925022,52.00441,338.1818872690201,338.1818859109965,758.6666666666666
404000,1.350451,0.00017895023,49.587357,672.4777314322336,672.4777277136454,1000.5714285714286
405000,1.3501629,0.00017865021,49.45407,576.7161100166185,576.7161066439668,904.2857142857143
406000,1.3497448,0.00017835021,51.164196,666.365037292242,666.3650391879637,945.125
407000,1.3486253,0.0001780502,51.392124,642.8933230400086,642.8933194343001,983.8
408000,1.3481224,0.0001777502,50.519474,585.0040675799052,585.0040662212996,940.3333333333334
409000,1.3480583,0.0001774502,53.052402,739.3793015281359,739.3792898396063,1050.8333333333333
410000,1.3480518,0.00017715021,50.754745,573.1678901740482,573.1678880092555,869.4285714285714
411000,1.348037,0.00017685021,51.06029,552.648394720895,552.6483953252235,890.4285714285714
412000,1.34801,0.00017655021,49.9915,481.3356259614229,481.335623805091,807.5
413000,1.347988,0.0001762502,53.18476,797.788486289978,797.7884855342563,988.0
414000,1.3474828,0.0001759502,54.276264,763.9663027226925,763.9663035812555,1041.8333333333333
415000,1.347356,0.0001756502,51.669823,543.250373840332,543.2503725530987,862.25
416000,1.3471053,0.00017535021,48.210987,414.81666014591855,414.81666188555147,743.5
417000,1.34699,0.00017505021,49.809315,574.8954202334086,574.8954179086917,916.8333333333334
418000,1.3468034,0.00017475021,49.212746,548.0160618722439,548.0160627433215,854.375
419000,1.3467306,0.00017445022,52.555817,650.6931251798358,650.6931288493132,937.1428571428571
420000,1.3466969,0.00017415022,52.48245,686.4740509748459,686.4740519993939,1027.0
421000,1.3464437,0.0001738502,51.193916,645.9939049822943,645.9939061207697,926.0
422000,1.3464383,0.0001735502,54.146183,692.775860607624,692.7758522673976,1003.25
423000,1.3464464,0.0001732502,50.286377,625.5342296510935,625.5342256195636,944.5
424000,1.3462623,0.00017295021,54.120922,742.9595202684402,742.959521823423,1068.6
425000,1.3461038,0.00017265022,52.314423,635.0057419368198,635.0057394911086,938.4285714285714
426000,1.3460842,0.0001723502,52.143482,534.4030363559723,534.4030425851892,873.0
427000,1.3460691,0.0001720502,49.724846,581.9800133306001,581.9800115506047,1016.7142857142857
428000,1.3459824,0.0001717502,53.432926,782.7081776857376,782.7081807073749,1104.8333333333333
429000,1.3459915,0.00017145021,52.71359,636.5222310622534,636.5222278905567,936.0
430000,1.3460046,0.00017115021,47.315205,470.72228252887726,470.72228704500594,823.625
431000,1.3459382,0.00017085022,51.248314,595.9804778290646,595.9804778768739,961.0
432000,1.3459111,0.0001705502,51.267204,532.0389438606799,532.0389438100752,893.875
433000,1.3457669,0.0001702502,54.81351,662.2071974277496,662.2071955039166,981.4
434000,1.345678,0.00016995022,52.47323,543.6614183425903,543.6614138125442,882.6
435000,1.3454511,0.00016965021,53.812824,635.5689475536346,635.5689474704365,920.0
436000,1.3453399,0.00016935021,51.813076,675.7947551906109,675.7947572317498,976.25
437000,1.3452568,0.00016905021,51.63923,674.8161793470383,674.8161826788913,999.8
438000,1.3453732,0.00016875022,55.14807,668.6738410790762,668.6738412400786,997.8333333333334
439000,1.345355,0.0001684502,51.293083,539.089946269989,539.0899412560328,889.5555555555555
440000,1.3450909,0.00016815022,57.81555,753.8823579788208,753.8823656575521,1039.0
441000,1.3448933,0.00016785022,53.74356,733.2869219183922,733.2869133779313,996.0
442000,1.3446082,0.0001675502,52.237667,584.323715130488,584.3237166758336,913.6666666666666
443000,1.3445344,0.00016725021,55.910168,736.3635447820028,736.3635450662114,1028.5
444000,1.3445016,0.00016695021,53.867855,720.2795782770429,720.2795719978666,1024.2857142857142
445000,1.3445107,0.0001666502,54.96567,601.3023624420166,601.3023609821685,876.25
446000,1.3444442,0.00016635022,53.372585,747.5568999648094,747.55690348257,1044.5
447000,1.3442782,0.00016605022,50.609573,598.947640568018,598.9476430842406,933.0
448000,1.3443387,0.0001657502,53.67693,749.4455561041832,749.445556966782,1114.8333333333333
449000,1.344385,0.00016545021,57.259525,794.5696191390356,794.5696197144243,1094.6666666666667
450000,1.3445752,0.00016515021,51.6562,391.51606332014006,391.5160603688173,795.1666666666666
451000,1.3445476,0.00016485022,52.802948,527.0807788024346,527.0807831674871,905.0
452000,1.3441409,0.00016455022,56.161274,819.2998836517334,819.2998836152954,1160.0
453000,1.3440311,0.00016425023,52.21501,737.8336343169212,737.8336368040182,1073.0
454000,1.343874,0.0001639502,54.029125,615.1558356523514,615.1558381156996,1012.8
455000,1.3432783,0.00016365021,54.89889,686.5365394711495,686.5365373372072,1015.2
456000,1.3430108,0.00016335021,51.156773,679.9426697889963,679.942670157218,1048.1666666666667
457000,1.3427898,0.00016305021,53.112354,727.3393174310526,727.3393178484403,1083.8333333333333
458000,1.3427057,0.0001627502,54.323143,805.0270328521729,805.0270295688728,1168.1666666666667
459000,1.3424925,0.00016245022,54.950455,595.7491589486599,595.7491629301803,1029.0
460000,1.3424529,0.00016215022,54.73224,728.2581203460693,728.25811837269,1045.8
461000,1.3424201,0.00016185021,49.671066,536.6537285248438,536.6537283978089,875.4444444444445
462000,1.3421345,0.00016155021,55.456783,719.2868620554606,719.2868613120323,1029.1666666666667
463000,1.3420856,0.00016125021,50.41272,502.4544166315657,502.45441682471983,820.1666666666666
464000,1.3421217,0.0001609502,52.417713,559.0729302515587,559.0729286792838,961.8333333333334
465000,1.3422799,0.00016065022,52.243668,595.0620002044099,595.0619934256298,1011.4285714285714
466000,1.3425274,0.00016035022,53.360577,454.3974756896496,454.39747998298844,809.25
467000,1.3427349,0.00016005021,52.05605,677.311992100307,677.3119917179657,977.7142857142857
468000,1.3428328,0.00015975023,55.793995,829.0140131125227,829.0140143394977,1181.1666666666667
469000,1.34261,0.00015945022,55.266716,637.5956857204437,637.5956856950652,943.5
470000,1.3425384,0.00015915021,51.73573,639.6139533775194,639.6139570363864,963.8571428571429
471000,1.3423418,0.0001588502,54.141182,635.0479888518652,635.0479879393824,1023.6666666666666
472000,1.3420888,0.0001585502,54.547028,636.237849911054,636.2378514723387,982.8333333333334
473000,1.341877,0.00015825022,57.10494,748.7982441186905,748.7982424597722,1000.4
474000,1.3418186,0.00015795023,52.81547,556.3442280689875,556.3442293170374,900.8333333333334
475000,1.3417193,0.00015765021,55.72099,695.3004061381022,695.3004013329628,960.8333333333334
476000,1.3410186,0.00015735021,55.119,831.6563791304827,831.6563783956797,1158.4
477000,1.340709,0.0001570502,55.35037,790.7786832332611,790.7786858385895,1147.2
478000,1.3402654,0.00015675022,52.314987,527.1574208537737,527.1574202910997,906.0
479000,1.3399817,0.00015645022,54.84232,653.5231789300839,653.523180221515,1032.8333333333333
480000,1.339855,0.00015615023,55.502724,889.1869472503662,889.1869448792189,1179.0
481000,1.3395854,0.0001558502,54.73776,593.638097524643,593.638095293061,936.2857142857143
482000,1.3393997,0.00015555021,56.515408,799.4344655990601,799.4344666704535,1054.8
483000,1.3389168,0.00015525022,53.873363,652.3172339200974,652.3172392826527,1065.8333333333333
484000,1.3388621,0.00015495022,54.71288,569.79563331604,569.7956312101645,936.1666666666666
485000,1.3388195,0.00015465022,58.184708,809.7913233141104,809.7913220072709,1133.6666666666667
486000,1.3389498,0.0001543502,57.328583,805.4524123191834,805.4524058660493,1097.8
487000,1.3389233,0.00015405023,52.373497,535.6090030670166,535.6090010331827,807.75
488000,1.3386136,0.00015375021,51.01216,486.23361224184436,486.2336077246994,896.6666666666666
489000,1.3385189,0.00015345022,55.86024,693.5990660587946,693.5990660223179,1063.3333333333333
490000,1.3383883,0.00015315022,57.203083,679.2962776899337,679.296275343065,975.6
491000,1.3385073,0.0001528502,53.23271,563.6159306764603,563.6159290401265,924.375
492000,1.3385596,0.00015255022,54.863815,565.4602154493332,565.4602129192014,884.6666666666666
493000,1.3388628,0.00015225023,55.832626,594.853296804428,594.8532963157398,976.6
494000,1.33886,0.00015195021,53.62021,757.1166396617889,757.1166378800292,1086.6
495000,1.3388468,0.00015165022,47.8519,683.4554987947146,683.455503224337,1009.3333333333334
496000,1.338709,0.00015135022,43.64636,580.0769317348798,580.0769297297811,921.8333333333334
497000,1.3386059,0.0001510502,48.423283,480.1046807368596,480.10467776081833,895.6666666666666
498000,1.3380955,0.00015075022,46.495697,567.7550349746432,567.7550335438656,929.1428571428571
499000,1.3379322,0.00015045021,48.288494,712.9888036251068,712.9888035030453,1026.25
500000,1.3374673,0.00015015021,45.87962,601.5092784421785,601.5092793115348,957.2857142857143
501000,1.3374624,0.00014985022,48.008892,721.7001410722733,721.700139814292,1029.0
502000,1.3374555,0.00014955024,50.966335,834.9742715358734,834.9742772007206,1177.3333333333333
503000,1.3372732,0.00014925022,46.39696,763.7052240371704,763.7052194529097,1066.0
504000,1.3371924,0.00014895022,46.476875,665.3433722704649,665.3433710801531,1028.3333333333333
505000,1.3368078,0.00014865022,44.34027,543.7014772891998,543.7014756105297,943.8333333333334
506000,1.3366394,0.00014835021,46.73702,699.8926775932312,699.8926775989123,1051.2
507000,1.3362105,0.00014805023,45.853073,506.3926436007023,506.3926473642932,901.0
508000,1.335694,0.00014775021,44.63327,580.389372686545,580.3893677735663,938.5
509000,1.3352915,0.00014745022,54.933502,622.608903382284,622.6089030011586,3271.5
510000,1.3344876,0.00014715022,56.61194,630.2606250558581,630.2606266344654,962.5714285714286
511000,1.3342546,0.00014685022,53.525234,462.57732715209323,462.5773274597498,832.5
512000,1.3336697,0.00014655023,51.238148,401.7272057533264,401.72720572061826,745.875
513000,1.3333988,0.00014625021,53.91921,515.3117538690567,515.3117550824136,877.375
514000,1.3330308,0.00014595022,55.8256,663.4593990802765,663.4593969204464,972.2
515000,1.3330342,0.00014565022,56.522797,671.1849620739619,671.1849644995297,1047.6666666666667
516000,1.3330277,0.00014535022,58.23509,693.3483199278513,693.3483210577397,998.5
517000,1.3325384,0.00014505023,55.253788,610.1232734680176,610.1232749349904,962.2
518000,1.3324355,0.00014475023,56.119026,648.5453633921487,648.5453604048982,953.4285714285714
519000,1.3321885,0.00014445021,55.38353,545.2501913663,545.2501908366867,883.625
520000,1.3318952,0.00014415021,53.154327,494.3232343196869,494.3232358539743,810.2857142857143
521000,1.331682,0.00014385021,53.27745,458.7026423897062,458.7026405984902,784.0
522000,1.3314587,0.00014355022,58.08681,750.5614440917968,750.561442826502,1070.0
523000,1.3313864,0.00014325023,53.24708,465.3579272478819,465.35793155719875,826.375
524000,1.3311616,0.00014295022,54.282906,559.2212561368942,559.2212589814056,885.5
525000,1.331137,0.00014265021,54.771076,506.3092230409384,506.30922430264764,826.25
526000,1.3311064,0.00014235021,54.362957,463.06178800264996,463.06178707109456,820.0
527000,1.3311828,0.00014205022,51.526413,514.3379784992763,514.3379796763683,862.0
528000,1.3312063,0.00014175022,57.93617,693.8186099188669,693.8186108240791,1000.7142857142857
529000,1.3310088,0.00014145023,55.52984,585.1519222656885,585.1519250622174,919.1666666666666
530000,1.3309702,0.00014115022,57.655594,647.7592225074768,647.7592302960887,964.0
531000,1.330887,0.00014085021,51.566616,414.3158738538623,414.31587115331786,795.125
532000,1.3310615,0.00014055023,56.666325,597.4276605645815,597.4276592931323,954.0
533000,1.3311824,0.00014025022,54.91769,533.0376072029272,533.0376064295511,905.0
534000,1.330855,0.00013995022,53.813835,456.9171458817218,456.91714222430346,816.125
535000,1.3308017,0.0001396502,51.721283,447.066742675645,447.0667437799275,783.0
536000,1.3307568,0.0001393502,56.05521,625.7340293327967,625.7340307607179,967.8333333333334
537000,1.3306081,0.00013905021,54.98187,530.3189855303083,530.3189883440999,830.8571428571429
538000,1.3304322,0.00013875023,54.772648,505.05946857588634,505.05947366084104,841.2857142857143
539000,1.3303916,0.00013845022,53.220734,497.1675423213414,497.167541720472,841.4285714285714
540000,1.3303773,0.00013815021,56.918255,506.95235414505004,506.9523562886752,840.6
541000,1.3303955,0.00013785022,55.182087,656.8210821549097,656.8210807572663,970.1666666666666
542000,1.3306286,0.00013755022,57.33869,737.7572338382403,737.7572348693308,1108.5
543000,1.3311499,0.00013725022,56.60145,582.7569040230343,582.7569031056149,921.4285714285714
544000,1.3310027,0.00013695023,56.36258,572.5694467340197,572.5694428787434,864.4285714285714
545000,1.3308965,0.00013665023,52.847885,497.57327634096146,497.57327576942043,861.125
546000,1.3308762,0.00013635021,58.530914,731.2125536203384,731.2125518674729,1033.75
547000,1.3308932,0.00013605022,55.055523,547.171066313982,547.1710631705355,884.5
548000,1.3310153,0.00013575022,59.10477,670.3894495169321,670.3894519874206,1032.8333333333333
549000,1.3308835,0.00013545023,54.00452,493.897154211998,493.8971528731553,818.4285714285714
550000,1.3307151,0.00013515023,55.880016,559.8900448254177,559.8900418348743,874.5714285714286
551000,1.330736,0.00013485024,51.802227,412.1998345851898,412.1998361337173,747.25
552000,1.3307439,0.00013455021,58.387177,562.2374355395635,562.2374316388741,913.8333333333334
553000,1.3308591,0.00013425022,56.799538,530.0754877499172,530.0754883438848,839.2857142857143
554000,1.3307052,0.00013395022,57.49932,688.028261082513,688.0282626562819,977.5714285714286
555000,1.3303306,0.00013365022,55.983368,472.3449657917023,472.3449668927118,746.4
556000,1.3300285,0.00013335022,59.454056,736.4698796073595,736.4698845461631,981.5
557000,1.3298091,0.00013305021,55.98604,536.51209302081,536.51209156692,840.8888888888889
558000,1.329372,0.00013275021,57.626293,651.3276916344961,651.3276876608725,896.1666666666666
559000,1.3292583,0.00013245022,53.766415,506.9420637573515,506.9420624824665,883.4285714285714
560000,1.3289773,0.00013215022,55.343037,542.4657811721166,542.4657791572972,900.1666666666666
561000,1.3287544,0.00013185023,57.456356,511.8331245581309,511.8331230273834,885.1666666666666
562000,1.328474,0.00013155022,57.1518,601.9401906217847,601.9401877987465,892.2857142857143
563000,1.3284936,0.00013125023,54.841713,510.9753447515624,510.9753414474571,839.8571428571429
564000,1.3285015,0.00013095021,54.54422,551.6179355084896,551.6179341459356,913.5
565000,1.3282117,0.00013065022,56.45855,563.3560218413671,563.3560238706414,891.6666666666666
566000,1.3280351,0.00013035022,52.81182,372.79645335674286,372.79645328324114,670.625
567000,1.3275926,0.00013005022,56.63034,596.1215512411935,596.1215535084838,873.1428571428571
568000,1.3272216,0.00012975022,57.129364,610.7871480385462,610.7871483343964,910.8333333333334
569000,1.3269416,0.00012945021,57.547436,546.6635426757857,546.6635383127907,851.8571428571429
570000,1.3265353,0.00012915021,59.456055,702.2755392789841,702.2755403243646,961.5
571000,1.3264155,0.00012885022,51.757603,399.4086637099584,399.40866521769203,740.8333333333334
572000,1.3261071,0.00012855024,59.11823,631.004156579574,631.0041593746404,908.8333333333334
573000,1.3258147,0.00012825022,58.453697,615.1446138752831,615.1446169617379,893.8888888888889
574000,1.32543,0.00012795022,52.359875,396.9234135635197,396.92341306265524,777.5
575000,1.325417,0.00012765022,57.010838,526.5757183688028,526.5757174012916,834.4285714285714
576000,1.3254169,0.00012735021,56.160076,470.7239478627841,470.72395281516947,771.6666666666666
577000,1.3260194,0.00012705023,59.048798,605.1997817754745,605.1997803134673,898.25
578000,1.3261076,0.00012675024,57.08379,583.7711882591248,583.7711841692604,829.5
579000,1.3263358,0.00012645022,54.920345,507.59348984559375,507.59348915802707,821.4444444444445
580000,1.3261483,0.00012615022,55.80951,480.08418272435665,480.0841835387617,816.0
581000,1.3260086,0.00012585023,61.608006,714.6783204277357,714.6783213774519,995.5
582000,1.325744,0.00012555023,59.5589,735.1970079739889,735.1970080787627,976.8333333333334
583000,1.3256757,0.00012525023,56.253815,488.05593730343713,488.05593792502054,806.2222222222222
584000,1.3255217,0.00012495021,57.898155,674.9270623241152,674.9270644620659,951.1428571428571
585000,1.3253901,0.00012465022,55.901367,504.1289636135101,504.12896876214074,817.4
586000,1.3252226,0.00012435022,56.45162,550.6692694822947,550.6692674986552,862.5
587000,1.3248832,0.00012405022,58.8184,605.1502078601292,605.1502038122687,877.0
588000,1.3247542,0.00012375023,60.025574,536.7522859573364,536.7522850465417,860.0
589000,1.3247278,0.00012345021,55.054497,514.3136959969997,514.3136961268901,839.625
590000,1.324654,0.00012315022,56.24775,554.6985698470047,554.6985675887715,896.2857142857143
591000,1.3244851,0.00012285022,55.936333,425.0242741405964,425.0242736749815,753.125
592000,1.3244417,0.00012255022,57.882698,712.9524173736572,712.9524178707894,1009.0
593000,1.3244115,0.00012225022,54.935436,516.752849817775,516.7528453651584,869.2857142857143
594000,1.3248175,0.00012195022,56.986984,438.000628897122,438.0006326915297,747.0
595000,1.3248433,0.00012165022,59.76534,675.4406531136483,675.4406547155423,948.0
596000,1.3247063,0.00012135022,58.11237,619.2001967827479,619.2001916629184,876.8333333333334
597000,1.3246123,0.00012105022,60.033916,724.951761841774,724.9517652382298,990.5
598000,1.3244966,0.00012075022,55.24998,519.9237419366837,519.9237408850375,848.5714285714286
599000,1.3247561,0.000120450226,57.501537,501.0607751235366,501.06077163768055,859.75
600000,1.3248575,0.000120150224,53.96671,465.5033274226719,465.5033250529737,781.0
601000,1.3249627,0.00011985023,55.711357,526.8195074115481,526.8195088711634,891.1428571428571
602000,1.3249648,0.00011955023,53.968132,403.09866384097506,403.0986669351486,746.7142857142857
603000,1.3249692,0.000119250224,56.583466,481.16879005091533,481.1687936225374,831.4285714285714
604000,1.3248366,0.00011895022,56.597046,353.9179440021515,353.9179460584652,718.2
605000,1.3247483,0.00011865023,53.582947,496.336511876848,496.3365078752912,848.0
606000,1.3248521,0.000118350225,53.989548,551.1795298229554,551.1795292295413,880.75
607000,1.3249085,0.000118050215,57.102917,453.16839652061464,453.16839361608584,785.6
608000,1.3251259,0.00011775023,57.739285,537.1010487377644,537.1010519531046,881.125
609000,1.32513,0.000117450225,52.59176,482.2324411752925,482.2324416844719,819.25
610000,1.325135,0.00011715022,57.31151,457.6733353478568,457.6733345840029,795.2857142857143
611000,1.32498,0.00011685022,57.157776,437.09678796927136,437.09678720205557,811.6666666666666
612000,1.3249019,0.000116550225,55.4676,570.3744880769934,570.3744878821557,891.7142857142857
613000,1.3241255,0.00011625022,55.538948,446.61946143848553,446.61946154792156,763.2857142857143
614000,1.3240478,0.00011595022,55.170944,511.39446164795663,511.3944584109426,847.0
615000,1.3238887,0.00011565022,58.781097,643.2907391985258,643.2907387918482,936.8333333333334
616000,1.3238032,0.00011535023,55.135334,412.07266966998577,412.0726662981442,773.0
617000,1.3237456,0.00011505023,53.101974,383.1478246450424,383.14782568367497,739.2857142857143
618000,1.3234844,0.00011475022,56.879288,538.4679843557533,538.4679856977506,883.125
619000,1.3233591,0.00011445023,57.97819,462.6147429049015,462.61474271360083,817.1666666666666
620000,1.3229187,0.00011415023,55.88104,516.2483903467655,516.2483929186128,819.125
621000,1.3226861,0.00011385022,58.75053,571.8622758865356,571.8622804065235,917.4
622000,1.3224182,0.000113550224,55.73053,510.71902367803784,510.71902753022084,847.4444444444445
623000,1.3223168,0.00011325023,53.14557,344.764691897801,344.7646959880367,704.7142857142857
624000,1.3222708,0.00011295022,53.52257,378.7106812087198,378.71067966289473,751.1111111111111
625000,1.3220398,0.000112650225,55.2894,549.9985110248838,549.998511958128,891.1428571428571
626000,1.3220267,0.00011235022,55.904423,526.2722738583883,526.2722756571602,859.8333333333334
627000,1.3219993,0.00011205023,57.504814,436.7701348236629,436.77013582509244,770.4285714285714
628000,1.3218316,0.000111750225,52.724983,452.36854933285053,452.36855062531845,793.5555555555555
629000,1.3217309,0.00011145022,55.75207,469.3554470948875,469.35544832483146,851.1666666666666
630000,1.3211896,0.00011115023,56.03519,414.5522272544913,414.55222734739766,765.0
631000,1.321081,0.000110850226,51.756157,359.9257352749507,359.92573415814394,743.6666666666666
632000,1.3209226,0.00011055022,56.73991,499.959732907159,499.9597357164603,908.1428571428571
633000,1.3210673,0.00011025023,53.23943,444.462927752071,444.46293017790754,782.8888888888889
634000,1.3212273,0.000109950226,53.29616,415.11931357985094,415.1193127745163,757.4285714285714
635000,1.3215935,0.000109650224,54.85267,337.6581276125378,337.6581289510424,689.0
636000,1.3217412,0.000109350236,48.859097,358.0137345923318,358.01373738312435,721.0
637000,1.3222655,0.00010905023,52.146133,325.66515123844147,325.66514867694866,685.2222222222222
638000,1.3224103,0.000108750224,51.289944,316.383607848115,316.38360312109774,652.0
639000,1.3227004,0.00010845022,53.974026,477.01372541487217,477.0137253784851,819.375
640000,1.3226004,0.00010815023,51.3325,357.05820560510944,357.0582062668597,713.0
641000,1.3225415,0.000107850225,53.430737,384.003807336092,384.00380855020194,730.0
642000,1.3223258,0.00010755022,52.349136,367.9182139337063,367.918213298145,716.25
643000,1.3222468,0.00010725023,56.421726,508.7281895875931,508.72818936217976,872.0
644000,1.3219951,0.000106950225,49.90298,255.09258912669287,255.09259081516132,590.2222222222222
645000,1.3220042,0.00010665022,52.265587,357.1092330943793,357.1092342312652,698.6666666666666
646000,1.3220142,0.00010635023,51.209045,392.4669548179289,392.46695571984634,750.7142857142857
